"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DNAJB41",1.18086867628078e-06,1.84840235966829,0.386,0.167,0.0432209744205529,"9","DNAJB4"
"KLF92",1.18178128265782e-06,1.6725246838392,0.386,0.162,0.0432543767265588,"9","KLF9"
"FSCN12",1.18257922558333e-06,0.912912675403251,0.544,0.251,0.0432835822355755,"9","FSCN1"
"POLK",1.22146058164944e-06,1.51233274403263,0.368,0.147,0.0447066787489511,"9","POLK"
"PXN2",1.24616819174912e-06,2.21560003323851,0.351,0.146,0.0456110019862095,"9","PXN"
"PHIP4",1.35159126097694e-06,0.952712227004792,0.544,0.264,0.049469591743017,"9","PHIP"
"TMEM1011",1.35418526486986e-06,2.12288144722322,0.351,0.143,0.0495645348795017,"9","TMEM101"
"FAM114A12",1.36372786527739e-06,1.71383276559727,0.456,0.222,0.0499138035970178,"9","FAM114A1"
"CAVIN31",1.39185736204819e-06,1.73990014780103,0.351,0.134,0.0509433713083258,"9","CAVIN3"
"CERK1",1.40189228846922e-06,1.42070685097226,0.421,0.188,0.051310659650262,"9","CERK"
"RFK",1.44768373911517e-06,1.70995140903051,0.351,0.142,0.0529866725353544,"9","RFK"
"LIMS12",1.51903924122156e-06,1.17642388356116,0.667,0.426,0.0555983552679505,"9","LIMS1"
"BST22",1.80880771288536e-06,1.2405638431671,0.614,0.338,0.066204171099317,"9","BST2"
"ACTG12",1.8420232726075e-06,1.00356441929263,0.912,0.751,0.0674198938007072,"9","ACTG1"
"RBM51",1.87367893206979e-06,1.34271043062456,0.491,0.237,0.0685785225926863,"9","RBM5"
"SNTB2",1.97948111917455e-06,2.20630937481203,0.263,0.09,0.0724509884429076,"9","SNTB2"
"MPRIP3",2.04713369504872e-06,1.20716698156625,0.509,0.251,0.0749271403724782,"9","MPRIP"
"APLP22",2.07170121555961e-06,0.634949059246577,0.789,0.452,0.0758263361906975,"9","APLP2"
"HIPK32",2.12981580212472e-06,1.44124303375451,0.491,0.251,0.0779533881735667,"9","HIPK3"
"RASSF81",2.26631674452434e-06,1.59348384709989,0.333,0.128,0.0829494591663355,"9","RASSF8"
"ADGRG11",2.2740612221027e-06,2.23367681657787,0.281,0.103,0.0832329147901808,"9","ADGRG1"
"F11R2",2.66385508120341e-06,1.08495007490752,0.561,0.252,0.0974997598271258,"9","F11R"
"CRIM11",2.75450767127379e-06,2.35964621116181,0.263,0.092,0.100817735276292,"9","CRIM1"
"RPS283",2.78092079643273e-06,0.59410211487526,1,0.98,0.101784482070234,"9","RPS28"
"AIDA1",2.82691987460684e-06,1.70444803589184,0.439,0.201,0.103468094330485,"9","AIDA"
"ARHGAP212",2.8356915499759e-06,1.32652720678035,0.439,0.206,0.103789146420668,"9","ARHGAP21"
"ERBIN2",2.91402760647087e-06,1.56599925290596,0.474,0.241,0.10665632442444,"9","ERBIN"
"ODF2L2",3.061844769945e-06,1.33789227019734,0.526,0.276,0.112066580424757,"9","ODF2L"
"ECE11",3.24093011726175e-06,1.54920076375697,0.404,0.186,0.118621283221897,"9","ECE1"
"FXR12",3.41233139168046e-06,0.98465957871569,0.684,0.413,0.124894741266896,"9","FXR1"
"MTMR121",3.74008799898214e-06,2.19893214353386,0.281,0.104,0.136890960850745,"9","MTMR12"
"PSMB92",4.02445167839378e-06,1.09185623584472,0.579,0.317,0.147298955880891,"9","PSMB9"
"CCN12",4.32305694126642e-06,2.27361277406998,0.316,0.128,0.158228207107292,"9","CCN1"
"CTNNA13",4.42164300549078e-06,1.5413010728704,0.509,0.279,0.161836555643968,"9","CTNNA1"
"SAV12",4.612103440002e-06,1.68482147508543,0.421,0.208,0.168807598007513,"9","SAV1"
"BIRC22",4.62472970952472e-06,1.19605931518207,0.596,0.35,0.169269732098314,"9","BIRC2"
"MTPN3",5.01219085417639e-06,0.812357435722853,0.807,0.543,0.18345119745371,"9","MTPN"
"RTN43",5.18328257149315e-06,1.11720670279777,0.737,0.479,0.189713325399221,"9","RTN4"
"NCKAP12",5.48551629800989e-06,1.55271138505116,0.404,0.187,0.20077538202346,"9","NCKAP1"
"PTPRK1",5.50842698946568e-06,1.96278010404126,0.333,0.142,0.201613936241433,"9","PTPRK"
"RIPOR1",5.61365009870126e-06,2.0831573198802,0.298,0.116,0.205465207262565,"9","RIPOR1"
"EIF2S22",5.68000529155964e-06,1.01070967072564,0.719,0.454,0.207893873676374,"9","EIF2S2"
"DDX422",5.88977973561172e-06,1.03822333168723,0.491,0.247,0.215571828103125,"9","DDX42"
"IFNGR22",6.36881810172059e-06,1.30988427626447,0.509,0.268,0.233105111341075,"9","IFNGR2"
"CRYZL1",6.56582702316147e-06,1.39655848066182,0.298,0.111,0.240315834874733,"9","CRYZL1"
"LZTS21",6.72560045103279e-06,1.65078106751674,0.281,0.104,0.246163702108251,"9","LZTS2"
"PML1",6.8507662734374e-06,2.14815771633496,0.351,0.155,0.250744896374082,"9","PML"
"SRFBP1",7.14916852485626e-06,1.6001000875323,0.351,0.15,0.261666717178264,"9","SRFBP1"
"SETD53",7.16226443959303e-06,1.25707588122732,0.579,0.33,0.262146040753545,"9","SETD5"
"GNG103",7.33723910484866e-06,1.3636783776817,0.509,0.284,0.268550288476566,"9","GNG10"
"FZD61",7.53171382322352e-06,2.07398682089669,0.298,0.118,0.275668257643804,"9","FZD6"
"MSN2",7.73419314555139e-06,1.29318086755797,0.649,0.425,0.283079203320326,"9","MSN"
"PJA22",7.74171138004509e-06,0.986244384034282,0.719,0.49,0.28335437822103,"9","PJA2"
"CTBP21",7.87505700012299e-06,1.78818468029251,0.333,0.142,0.288234961261502,"9","CTBP2"
"LUZP12",7.91118163689378e-06,1.32619071695128,0.509,0.266,0.289557159091949,"9","LUZP1"
"NTAN12",8.04987504780373e-06,1.31248166894503,0.421,0.205,0.294633476624664,"9","NTAN1"
"DDAH23",8.10390004105649e-06,1.32066189061126,0.456,0.227,0.296610845402708,"9","DDAH2"
"SLC9A3R22",8.6206841700882e-06,2.55616927599364,0.263,0.097,0.315525661309398,"9","SLC9A3R2"
"PPP1R182",8.63721168079266e-06,1.20308847072894,0.439,0.213,0.316130584728692,"9","PPP1R18"
"TRIM24",8.66376032802369e-06,1.3989695606965,0.281,0.104,0.317102291765995,"9","TRIM24"
"NOL4L1",9.10236909163474e-06,2.01471921631582,0.263,0.097,0.333155811122923,"9","NOL4L"
"MRPL39",9.37864415559381e-06,1.24784050366435,0.316,0.125,0.343267754738889,"9","MRPL39"
"PDS5B",9.40908883388463e-06,1.1491401505532,0.351,0.144,0.344382060409011,"9","PDS5B"
"STARD4",9.41121434505635e-06,1.69219810417569,0.333,0.141,0.344459856243407,"9","STARD4"
"MAFF3",9.88484076323193e-06,1.2153196410791,0.579,0.32,0.361795056775052,"9","MAFF"
"TJP21",9.92796010379464e-06,1.60840426842155,0.281,0.108,0.363373267758988,"9","TJP2"
"CHD91",9.96113896822515e-06,1.19648882984423,0.456,0.226,0.364587647376009,"9","CHD9"
"GNAQ",1.00578745993618e-05,1.91452212973693,0.263,0.095,0.368128268211241,"9","GNAQ"
"RPL264",1.0100261844325e-05,0.472158948092382,0.982,0.986,0.369679683764139,"9","RPL26"
"AGAP3",1.05426536003918e-05,2.24882247137182,0.281,0.11,0.385871664427942,"9","AGAP3"
"TPM11",1.06148919512793e-05,1.1700915784675,0.404,0.188,0.388515660308775,"9","TPM1"
"GYPC3",1.07663831319342e-05,1.17339892185915,0.614,0.347,0.394060389011924,"9","GYPC"
"CISD13",1.09321819636126e-05,1.9898347237087,0.386,0.189,0.400128792050187,"9","CISD1"
"CDKN1C2",1.10916641235584e-05,1.35076383080158,0.456,0.227,0.40596599858636,"9","CDKN1C"
"LSM14A3",1.1201111130338e-05,1.10877382694649,0.544,0.306,0.409971868481502,"9","LSM14A"
"P4HA21",1.15589752922181e-05,0.835650560668854,0.491,0.246,0.423070054670474,"9","P4HA2"
"PIK3C2A1",1.15843140400298e-05,1.29092181592527,0.456,0.237,0.42399747817913,"9","PIK3C2A"
"SEC14L12",1.16942046071948e-05,1.38373474815916,0.544,0.322,0.428019582827938,"9","SEC14L1"
"FAM160B1",1.19098877703853e-05,1.32386153793666,0.316,0.124,0.435913802283871,"9","FAM160B1"
"TMEM219",1.25192199849566e-05,1.13337762256129,0.632,0.392,0.458215970669398,"9","TMEM219"
"CNN33",1.28130838839357e-05,0.682815056050881,0.579,0.283,0.468971683235932,"9","CNN3"
"EIF4A13",1.39284317706941e-05,0.478412984490064,0.965,0.812,0.509794531239174,"9","EIF4A1"
"SNHG73",1.44539847561517e-05,1.15803184478511,0.719,0.529,0.529030296059907,"9","SNHG7"
"GNB13",1.51738054642078e-05,0.957746415648178,0.667,0.418,0.55537645379547,"9","GNB1"
"ID32",1.54050165985634e-05,0.947381153093656,0.526,0.283,0.56383901252402,"9","ID3"
"EHD42",1.56705129134142e-05,1.53813890843937,0.386,0.179,0.573556443143872,"9","EHD4"
"BET11",1.56891613773305e-05,1.54927742107132,0.316,0.132,0.574238995571675,"9","BET1"
"CRYBG31",1.5710297602431e-05,2.29755966445318,0.316,0.136,0.575012602546578,"9","CRYBG3"
"CD3201",1.57690638901964e-05,1.06521675843978,0.368,0.159,0.577163507445077,"9","CD320"
"MYADM3",1.58173222258736e-05,1.14587397739279,0.544,0.289,0.578929810789199,"9","MYADM"
"ROCK22",1.58749428992397e-05,1.67899829842977,0.368,0.171,0.581038785055074,"9","ROCK2"
"ST6GALNAC41",1.65536789989537e-05,1.65507465079741,0.333,0.145,0.605881205040706,"9","ST6GALNAC4"
"TTC371",1.6643822817414e-05,1.40637794490591,0.333,0.145,0.609180558940169,"9","TTC37"
"NORAD3",1.67591378000646e-05,0.71951145776849,0.789,0.523,0.613401202620164,"9","NORAD"
"IL323",1.71863242667859e-05,2.01852047727747,0.596,0.319,0.629036654488629,"9","IL32"
"CEMIP22",1.79009247006838e-05,1.05578269365878,0.456,0.22,0.655191744969726,"9","CEMIP2"
"RPL233",1.82875446875217e-05,0.478853090867274,0.982,0.866,0.669342423107982,"9","RPL23"
"CYFIP12",1.8786454193201e-05,1.44596378192612,0.386,0.181,0.68760300992535,"9","CYFIP1"
"ATXN3",2.08234153390721e-05,0.733636247557501,0.368,0.157,0.76215782482538,"9","ATXN3"
"FAM168B",2.21493677992528e-05,1.36648180659577,0.404,0.197,0.810689010820452,"9","FAM168B"
"CRTAP2",2.27918855789669e-05,1.48433768238387,0.386,0.181,0.834205804075768,"9","CRTAP"
"MIB11",2.35319134667091e-05,1.61641292765405,0.351,0.159,0.861291564795019,"9","MIB1"
"DHX321",2.38672951399214e-05,1.71873175364436,0.298,0.124,0.873566869416263,"9","DHX32"
"AKAP122",2.50838051096834e-05,2.59242404059683,0.351,0.156,0.918092350819522,"9","AKAP12"
"CREB3L23",2.51489223762159e-05,1.13224836307985,0.439,0.223,0.920475707891878,"9","CREB3L2"
"LIMK21",2.53796064968082e-05,2.5583105993546,0.263,0.106,0.928918977389677,"9","LIMK2"
"EPN21",2.63901512246182e-05,2.30211906588863,0.281,0.119,0.96590592497225,"9","EPN2"
"SEC23A1",2.64887671007045e-05,1.39845894691357,0.456,0.249,0.969515364652885,"9","SEC23A"
"MAP3K11",2.65815291705322e-05,1.66500907171065,0.263,0.1,0.97291054917065,"9","MAP3K11"
"WARS1",2.68912175981098e-05,2.38244375078902,0.333,0.153,0.984245455308416,"9","WARS"
"MTRNR2L121",2.74628492326614e-05,0.484674065732544,0.947,0.957,1,"9","MTRNR2L12"
"RAC13",2.76933598553314e-05,0.738037621051547,0.807,0.653,1,"9","RAC1"
"ZNF280D",2.85837356034913e-05,1.96026790576016,0.333,0.152,1,"9","ZNF280D"
"SLC39A12",2.87478257968777e-05,1.54048939378003,0.491,0.274,1,"9","SLC39A1"
"RNF112",2.90165787747811e-05,1.3481074606268,0.509,0.278,1,"9","RNF11"
"CDK2AP12",2.94318540031647e-05,1.14034596746659,0.491,0.271,1,"9","CDK2AP1"
"CSNK1E2",2.95189808981456e-05,1.35859267890532,0.579,0.347,1,"9","CSNK1E"
"UBE2H3",3.11966991502232e-05,1.11576332712129,0.579,0.365,1,"9","UBE2H"
"WDFY12",3.18987696403213e-05,1.67700738295881,0.439,0.235,1,"9","WDFY1"
"LMAN13",3.28991123184029e-05,0.735609581499333,0.825,0.592,1,"9","LMAN1"
"FAM89A1",3.36115124827748e-05,1.71269758533911,0.281,0.113,1,"9","FAM89A"
"GNAS3",3.36955896691274e-05,0.577565392855474,0.947,0.86,1,"9","GNAS"
"CDK17",3.40437632611996e-05,1.44609824927897,0.316,0.133,1,"9","CDK17"
"P4HB3",3.40477278987803e-05,0.530383780975162,0.825,0.565,1,"9","P4HB"
"EMP12",3.54196691189916e-05,0.8778809450119,0.561,0.307,1,"9","EMP1"
"ZNF160",3.56229054073901e-05,1.60678770547719,0.351,0.163,1,"9","ZNF160"
"SET2",3.63153107726482e-05,0.711887746162504,0.86,0.634,1,"9","SET"
"DENND4C1",3.64089161528084e-05,1.75575224810546,0.263,0.103,1,"9","DENND4C"
"ZFAND52",3.64382411612614e-05,0.766649607864044,0.772,0.545,1,"9","ZFAND5"
"TTF1",3.85551522403108e-05,1.43156231595304,0.298,0.123,1,"9","TTF1"
"CYSTM13",4.0070233849761e-05,1.06649326632856,0.614,0.403,1,"9","CYSTM1"
"MYL64",4.0092929139339e-05,0.6100384012034,0.93,0.86,1,"9","MYL6"
"SIN3B1",4.03551523651392e-05,1.59133618644219,0.281,0.114,1,"9","SIN3B"
"DIP2A",4.07277102298119e-05,1.24780744085211,0.281,0.112,1,"9","DIP2A"
"OPTN1",4.31961381047311e-05,1.1773524838643,0.579,0.378,1,"9","OPTN"
"PRELID12",4.32883687944968e-05,0.672674280032804,0.789,0.562,1,"9","PRELID1"
"IST12",4.36331965346821e-05,1.43716976194264,0.544,0.329,1,"9","IST1"
"PHLDB21",4.48962774662852e-05,1.77623754236755,0.281,0.118,1,"9","PHLDB2"
"DENND111",4.49217370966263e-05,1.9279623391579,0.263,0.102,1,"9","DENND11"
"PIM32",4.64637617527199e-05,0.895014307828623,0.737,0.517,1,"9","PIM3"
"CCNL23",4.74828053119199e-05,0.700727227507834,0.526,0.282,1,"9","CCNL2"
"PDLIM72",4.96941773980946e-05,1.41838464544772,0.351,0.162,1,"9","PDLIM7"
"SWAP702",5.00368994617934e-05,1.25067819102274,0.474,0.273,1,"9","SWAP70"
"ARL23",5.00890491215452e-05,1.20515246551375,0.456,0.248,1,"9","ARL2"
"RNF1691",5.03322902243669e-05,1.60182632049161,0.368,0.185,1,"9","RNF169"
"CUL2",5.05820221162286e-05,1.7018625348518,0.316,0.142,1,"9","CUL2"
"TMED94",5.32529383601144e-05,0.915449800544265,0.702,0.53,1,"9","TMED9"
"SUSD63",5.37516583783073e-05,1.30723285633293,0.404,0.2,1,"9","SUSD6"
"CASP42",5.43238421745041e-05,1.18160107307366,0.439,0.233,1,"9","CASP4"
"UPP14",5.51905390031126e-05,0.831507135501353,0.702,0.456,1,"9","UPP1"
"RPL152",5.58068303953754e-05,0.381989761556832,0.982,0.988,1,"9","RPL15"
"MINDY21",5.69693136843651e-05,1.28874120098643,0.404,0.203,1,"9","MINDY2"
"SPHK12",5.96738283999714e-05,1.47728336744224,0.404,0.201,1,"9","SPHK1"
"PRRC2B",5.99686804749788e-05,1.23708785147174,0.421,0.219,1,"9","PRRC2B"
"MON21",6.07322727813312e-05,1.12454474163212,0.404,0.196,1,"9","MON2"
"OTUD7B1",6.21776855938916e-05,1.81405741318463,0.263,0.106,1,"9","OTUD7B"
"XRCC52",6.65237155255096e-05,0.801574690910026,0.702,0.438,1,"9","XRCC5"
"HMGN31",6.74123915595285e-05,0.839075855114319,0.456,0.231,1,"9","HMGN3"
"KIFC33",6.95561345982304e-05,1.55406853231675,0.298,0.131,1,"9","KIFC3"
"DAAM11",6.99980055008528e-05,1.07430430850188,0.351,0.163,1,"9","DAAM1"
"RAB323",7.04173659554408e-05,1.27997796235625,0.351,0.16,1,"9","RAB32"
"SMAD51",7.44246111102456e-05,1.37661554626855,0.368,0.181,1,"9","SMAD5"
"POSTN1",7.45104376426861e-05,0.431760704280587,0.281,0.108,1,"9","POSTN"
"THBS11",7.48416189238015e-05,1.54290976039325,0.316,0.142,1,"9","THBS1"
"ST6GALNAC6",7.60409941836014e-05,1.14470175657647,0.298,0.128,1,"9","ST6GALNAC6"
"PDLIM21",7.89648185571598e-05,1.08100082474933,0.404,0.206,1,"9","PDLIM2"
"HMOX22",8.54321807657859e-05,1.2500807901358,0.404,0.205,1,"9","HMOX2"
"SYNE11",8.55687701768675e-05,1.18709942832858,0.281,0.112,1,"9","SYNE1"
"SCAMP11",8.64568748859443e-05,1.14417597612524,0.298,0.129,1,"9","SCAMP1"
"CSNK1G2",8.68254013856477e-05,1.12079122148818,0.386,0.189,1,"9","CSNK1G2"
"POLR2M1",8.71046146239203e-05,1.48033633418945,0.298,0.131,1,"9","POLR2M"
"RLIM1",8.73902609144036e-05,1.12095497826756,0.439,0.243,1,"9","RLIM"
"ANKRD103",8.85488568077957e-05,1.12795745082569,0.526,0.315,1,"9","ANKRD10"
"RYK1",8.88852594407056e-05,1.05526479403795,0.439,0.234,1,"9","RYK"
"ID13",9.05428756597197e-05,1.38979046293286,0.404,0.205,1,"9","ID1"
"NEAT12",9.15829326181366e-05,0.600666569152082,0.912,0.891,1,"9","NEAT1"
"PURA3",9.27771994877649e-05,1.06018181915651,0.474,0.26,1,"9","PURA"
"GOSR22",9.49998899220896e-05,1.45372974409883,0.368,0.187,1,"9","GOSR2"
"TUBA1B3",9.74110862584512e-05,0.735164903561133,0.877,0.708,1,"9","TUBA1B"
"ANXA53",9.82231051571059e-05,0.571957569451375,0.807,0.56,1,"9","ANXA5"
"BIRC62",0.000100084846653499,1.01707254550665,0.509,0.276,1,"9","BIRC6"
"LRRC8C",0.000100203011253733,0.92111011975945,0.316,0.138,1,"9","LRRC8C"
"MAN2A1",0.000100398719296659,1.16644733283522,0.333,0.153,1,"9","MAN2A1"
"MRPL173",0.000102458659780975,0.921077321481643,0.526,0.297,1,"9","MRPL17"
"CD1093",0.000103964970164699,1.33173688465596,0.404,0.207,1,"9","CD109"
"CDYL",0.000104812572198297,1.42447085460892,0.298,0.132,1,"9","CDYL"
"IKBIP1",0.00010764701905334,1.40824791764485,0.404,0.216,1,"9","IKBIP"
"PIK3CA1",0.000107792927579803,1.53355232403246,0.351,0.17,1,"9","PIK3CA"
"NRIP13",0.000108913781760952,1.47457671476413,0.316,0.139,1,"9","NRIP1"
"RNF22",0.000110146542602109,1.42153204307199,0.333,0.162,1,"9","RNF2"
"SSBP42",0.000114995008882969,1.00987415831764,0.386,0.191,1,"9","SSBP4"
"IFNAR12",0.000115958707982767,1.47673169356496,0.421,0.236,1,"9","IFNAR1"
"NME32",0.000120830517328524,0.678167168907932,0.579,0.351,1,"9","NME3"
"TMEM1232",0.000125171955780456,0.795319904722834,0.649,0.414,1,"9","TMEM123"
"FABP53",0.000126014073913817,2.17932970504653,0.491,0.3,1,"9","FABP5"
"CTDSP21",0.0001303355177929,1.20374191365576,0.421,0.229,1,"9","CTDSP2"
"CANX4",0.00013476853280122,1.04797533748065,0.702,0.52,1,"9","CANX"
"NDUFB42",0.000141059703241703,0.628445445181469,0.772,0.534,1,"9","NDUFB4"
"RNF38",0.000141936437541461,0.898938385874458,0.281,0.117,1,"9","RNF38"
"ARPC1A2",0.000142667133354686,1.17354430786414,0.491,0.29,1,"9","ARPC1A"
"PARP141",0.000143683214063807,1.12372015992378,0.614,0.404,1,"9","PARP14"
"TSPAN61",0.000150583865828869,2.03965112562117,0.263,0.116,1,"9","TSPAN6"
"JAG11",0.000150750666958066,1.62339542226978,0.333,0.157,1,"9","JAG1"
"EVA1B1",0.000151305280099445,1.01124550344317,0.404,0.205,1,"9","EVA1B"
"KLF31",0.000153229396021655,1.21167238854969,0.439,0.244,1,"9","KLF3"
"NUCKS13",0.000156439805836494,0.689673797339486,0.754,0.506,1,"9","NUCKS1"
"PPP1R14B3",0.000157386712171093,0.679399949565941,0.789,0.573,1,"9","PPP1R14B"
"RRBP12",0.000158605136775599,0.866546554312564,0.684,0.42,1,"9","RRBP1"
"GRAMD1A2",0.000161091477226867,1.38017636494886,0.404,0.212,1,"9","GRAMD1A"
"THBD2",0.000162563330585726,1.05616652688849,0.333,0.151,1,"9","THBD"
"ZBTB20",0.000165325756275665,1.15300483580194,0.263,0.107,1,"9","ZBTB20"
"CNOT21",0.000172604745526949,0.81315339332101,0.509,0.3,1,"9","CNOT2"
"TBCA3",0.000173196873571666,0.674795143170613,0.667,0.425,1,"9","TBCA"
"GRN1",0.000181580601032775,0.784094841064127,0.526,0.309,1,"9","GRN"
"C1orf432",0.000182757959973979,0.98770403879853,0.579,0.384,1,"9","C1orf43"
"KIF5B2",0.000191420088867899,0.972059634856938,0.702,0.503,1,"9","KIF5B"
"TXNDC52",0.000193651564242064,1.13909655185189,0.439,0.241,1,"9","TXNDC5"
"UBE2E12",0.000194744724725769,1.41556316934246,0.351,0.176,1,"9","UBE2E1"
"CCNG24",0.000200120007748533,0.789720149211354,0.474,0.261,1,"9","CCNG2"
"PHC22",0.000204308547127416,1.13287210714749,0.421,0.229,1,"9","PHC2"
"MAPKAPK5-AS1",0.000206655170212356,1.31069806428537,0.351,0.178,1,"9","MAPKAPK5-AS1"
"TBK12",0.000208639338058837,1.05519828062764,0.439,0.254,1,"9","TBK1"
"RAB5A3",0.00020886043970756,0.931418940379491,0.509,0.315,1,"9","RAB5A"
"GINM13",0.000209431151674285,0.990228757816543,0.456,0.265,1,"9","GINM1"
"GABARAPL21",0.000210034152866408,0.910824788735382,0.649,0.583,1,"9","GABARAPL2"
"COPB11",0.000211161546452118,0.967744668959653,0.561,0.364,1,"9","COPB1"
"ILK2",0.000212634073340633,1.13374453239971,0.456,0.258,1,"9","ILK"
"ABI21",0.000212731486581241,1.28966337162602,0.368,0.188,1,"9","ABI2"
"NECAP22",0.000216653781889472,0.95507513596014,0.491,0.283,1,"9","NECAP2"
"ICAM12",0.000222283940567878,1.99760944667121,0.368,0.188,1,"9","ICAM1"
"NDUFS42",0.000222859905797668,1.18884413466002,0.421,0.235,1,"9","NDUFS4"
"SDCBP3",0.000238546347593384,0.648550994866597,0.719,0.474,1,"9","SDCBP"
"RPL37A3",0.000240131475368001,0.27348321541642,1,0.95,1,"9","RPL37A"
"GOSR1",0.000240664280187881,1.19914827094866,0.404,0.212,1,"9","GOSR1"
"NCOA72",0.000243682602149719,1.26998288677564,0.421,0.232,1,"9","NCOA7"
"TRAM12",0.000245230228844915,0.703679659893136,0.719,0.548,1,"9","TRAM1"
"TNFRSF6B1",0.000248984194398457,1.16171424055083,0.263,0.112,1,"9","TNFRSF6B"
"DAD13",0.000249338343131011,0.745340210841015,0.719,0.568,1,"9","DAD1"
"YWHAE2",0.000253466345387363,0.693927085409501,0.719,0.504,1,"9","YWHAE"
"CTNNB12",0.000253757229930724,0.870763265746408,0.561,0.354,1,"9","CTNNB1"
"EHD22",0.00025689441922153,2.34611432677476,0.281,0.135,1,"9","EHD2"
"MRPL333",0.000256942064309076,1.04471279088422,0.649,0.43,1,"9","MRPL33"
"ZBTB101",0.000264140355295486,1.51020663710896,0.351,0.181,1,"9","ZBTB10"
"GPBP1L13",0.000269442497333972,0.962648902137158,0.439,0.239,1,"9","GPBP1L1"
"SMARCA2",0.000271055930009297,1.14634381494218,0.368,0.182,1,"9","SMARCA2"
"SH3GL12",0.000279014612594383,1.67153439169864,0.368,0.196,1,"9","SH3GL1"
"VCP2",0.000283308072496377,0.89359836559145,0.614,0.388,1,"9","VCP"
"DYRK42",0.000297586127731386,2.3184647140149,0.316,0.161,1,"9","DYRK4"
"NKTR3",0.000303925247020062,0.637290192069794,0.702,0.485,1,"9","NKTR"
"PPP2R5A1",0.000305181282182169,1.07566121051669,0.351,0.176,1,"9","PPP2R5A"
"CSNK2A12",0.00030722825783896,0.909539699874719,0.596,0.375,1,"9","CSNK2A1"
"FIS11",0.000310847172511089,0.742695911604661,0.596,0.384,1,"9","FIS1"
"SUPT20H",0.000312963068381344,1.33176998819339,0.281,0.127,1,"9","SUPT20H"
"A4GALT2",0.000315616562662347,1.71660462621151,0.298,0.142,1,"9","A4GALT"
"NCK12",0.000316026593208112,0.779882379877145,0.491,0.278,1,"9","NCK1"
"ELK31",0.000318682868029872,1.19743197832217,0.439,0.259,1,"9","ELK3"
"EIF4G11",0.00032196916681562,0.903576363705396,0.526,0.306,1,"9","EIF4G1"
"RAB6A2",0.00032779363995778,1.093894254077,0.509,0.322,1,"9","RAB6A"
"IMPAD12",0.000329714330031405,0.984328509009035,0.421,0.231,1,"9","IMPAD1"
"SYPL12",0.000330056831747177,0.727101592850974,0.649,0.403,1,"9","SYPL1"
"YWHAG2",0.000346671381900464,1.04008093452412,0.561,0.349,1,"9","YWHAG"
"N4BP2L11",0.000346880774017749,0.578871816010903,0.298,0.129,1,"9","N4BP2L1"
"MGST31",0.000353831789268858,0.677231198030846,0.684,0.5,1,"9","MGST3"
"FBXW52",0.000361131961872865,0.891945469711918,0.439,0.256,1,"9","FBXW5"
"CAPNS12",0.000361462806897562,1.00504063202506,0.491,0.3,1,"9","CAPNS1"
"CASP7",0.000361976185138272,1.42979528565262,0.281,0.13,1,"9","CASP7"
"LEPROT2",0.000364175479081603,0.879025635360479,0.526,0.33,1,"9","LEPROT"
"PHC3",0.000368140939465131,1.05925803228502,0.368,0.192,1,"9","PHC3"
"ZNF277",0.00036910453070139,1.46522092129058,0.298,0.142,1,"9","ZNF277"
"PELO2",0.000370651667131278,1.13978855975615,0.456,0.263,1,"9","PELO"
"GLT8D11",0.00037560812550149,1.33495520393033,0.263,0.117,1,"9","GLT8D1"
"MED152",0.0003787600949649,1.01813008827293,0.404,0.226,1,"9","MED15"
"GBP23",0.000380248494744546,1.0926628706918,0.596,0.369,1,"9","GBP2"
"SEC31A2",0.000383234309832047,0.960611901280492,0.579,0.363,1,"9","SEC31A"
"ZNF791",0.000384031713241175,1.07588450288282,0.316,0.153,1,"9","ZNF791"
"FOXJ3",0.000387591458809045,1.05591876185621,0.351,0.176,1,"9","FOXJ3"
"SHC12",0.000391764197520373,1.03314144347814,0.386,0.209,1,"9","SHC1"
"LAMTOR22",0.000402955828336094,1.09206889030781,0.456,0.269,1,"9","LAMTOR2"
"G3BP12",0.000409727440673028,0.759016151048026,0.544,0.333,1,"9","G3BP1"
"MFSD14A",0.000411640746390514,1.55743836202571,0.316,0.156,1,"9","MFSD14A"
"ETHE12",0.000420659494397699,0.676287940522423,0.579,0.34,1,"9","ETHE1"
"BAG61",0.000425206482324937,1.01003343040933,0.351,0.183,1,"9","BAG6"
"MORF4L13",0.000444154021739871,0.577185840354919,0.807,0.637,1,"9","MORF4L1"
"SLK1",0.000448017240854793,0.863370021035817,0.509,0.301,1,"9","SLK"
"DDI21",0.000453381641014728,1.20913860304705,0.316,0.159,1,"9","DDI2"
"PDCD6IP1",0.000455881956930107,1.17194470098362,0.456,0.271,1,"9","PDCD6IP"
"VPS13C1",0.000460834544569964,0.620811430784955,0.509,0.293,1,"9","VPS13C"
"CD1513",0.000487736053102937,0.874415198349985,0.526,0.339,1,"9","CD151"
"DHX401",0.000507732620926934,1.38179748154907,0.316,0.161,1,"9","DHX40"
"CDIPT1",0.000508682372284031,1.09705248558605,0.316,0.16,1,"9","CDIPT"
"HMGB12",0.000509346065909592,0.494247999609431,0.947,0.824,1,"9","HMGB1"
"SUN12",0.000509536630085462,0.650208900282367,0.456,0.255,1,"9","SUN1"
"THAP9-AS12",0.000509597975849644,1.10547221446588,0.386,0.218,1,"9","THAP9-AS1"
